Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4205527224,,4205527224.35,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4909171,,4909171,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,380950,,380950,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3312864,,3312864.83,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,428,Latvia,LVA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7461040,,7461040,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,430,Liberia,LBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1006436,,1006436,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,730617,,730617.3,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,446,"China, Macao SAR",MAC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,103395,,103395,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,450,Madagascar,MDG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,35881,,35881,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,121450752,,121450752.69,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,466,Mali,MLI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,101815,,101815,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,470,Malta,MLT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3313201,,3313201,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,120889,,120889,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1206496353,,1206496353.37,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1122633361,,1122633361,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3521642,,3521642,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5227142,,5227142,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,64219958,,64219958,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1668675644,,1668675644.36,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3221275,,3221275,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1986282,,1986282,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,540,New Caledonia,NCL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,263176,,263176,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,76226578,,76226578,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,34062953,,34062953,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,42587219,,42587219,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,584,Marshall Isds,MHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5696,,5696,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,16403757,,16403757,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,152114357,,152114357.39,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,598,Papua New Guinea,PNG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1104570,,1104570,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,600,Paraguay,PRY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,553780885,,553780885.848,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1549502114,,1549502114.202,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,56150643,,56150643,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,78768439,,78768439,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,38142245,,38142245,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,634,Qatar,QAT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7684210,,7684210,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,510398544,,510398544.79,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,758056,,758056,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,497020,,497020,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,123038406,,123038406,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,244287,,244287.62,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1392345498,,1392345498,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,75462900,,75462900.73,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1466881,,1466881,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,197372837,,197372837,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1712380,,1712380,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,90520687,,90520687,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1406796089,,1406796089.55,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,740,Suriname,SUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1253169,,1253169.72,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,123595844,,123595844,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,500006031,,500006031.63,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,307356060,,307356060,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,242671,,242671,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17443622,,17443622,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,83216681,,83216681.55,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1865858,,1865858,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,235940288,,235940288,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,43050068,,43050068,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1199546,,1199546,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,622268952,,622268952.27,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,335281,,335281.73,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,8481740132,,8481740132.04,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,145970984,,145970984.64,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,130871303,,130871303.98,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1318078,,1318078,0
H4,2016,2016,2016,5,0,0,X,152,Chile,CHL,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,270813845,,270813845.101,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,120,120.4,81.88,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,96,Brunei Darussalam,BRN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,57,57.75,5,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,136,Cayman Isds,CYM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,815027,815027.24,746828.3,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,229,229.04,140.9,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,226,Equatorial Guinea,GNQ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,13882376,13882376.8,11505399.06,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,292,Gibraltar,GIB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,53,53.88,31.99,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,12235,12235.27,9396.12,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,32826,32826.09,28344.12,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,430,Liberia,LBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4666,4666.32,4361.04,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3421,3421.72,2660.37,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,520,Nauru,NRU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,241,241.3,153.6,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,500,Montserrat,MSR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2601,2601.4,2000,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,540,New Caledonia,NCL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2481,2481.07,1087.45,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1019,1019.51,726.91,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,690,Seychelles,SYC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,271500,271500.33,260996.8,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,729,Sudan,SDN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6387,6387.3,6201.27,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,795,Turkmenistan,TKM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1528,1528.78,1403.62,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,58760906357,58760906357.759,55272414147.973,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,33775,33775.73,22339.66,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1032338,1032338.39,991463.32,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5585,5585.55,4940.61,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,20,Andorra,AND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1868245,1868245.56,1723787.79,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2634672,2634672.48,2404967.22,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,31,Azerbaijan,AZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,11607,11607.44,10904.59,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2465263771,2465263771.98,2214061967.07,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,355978257,355978257.851,316386433.781,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,246116616,246116616.49,235695415.83,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1483764,1483764.24,1419557.12,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,231460,231460.99,212868.12,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,50,Bangladesh,BGD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,68870919,68870919.25,66490555.22,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,51,Armenia,ARM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,12216,12216.19,11133.72,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,72763,72763.94,69378.83,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,64,Bhutan,BTN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,53,53.41,33.5,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,23854,23854.17,22676.15,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,393980326,393980326.31,370740687.57,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,115099475,115099475.458,102214494.664,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1523969,1523969.95,1449571.3,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4725202866,4725202866.86,4453568827.52,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,93,93.51,81.86,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,8138853,8138853.42,7463096.9,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,104,Myanmar,MMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1988452,1988452.76,1908795.81,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,108,Burundi,BDI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10499,10499.63,9592.21,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,918,918.83,453.18,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,33348314,33348314.98,32489345.97,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,396696,396696.37,365946.43,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,619683650,619683650.16,574231455.79,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,132,Cabo Verde,CPV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,79328,79328.82,74588.57,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,140,Central African Rep.,CAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,43743,43743.11,41993.83,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,45066849,45066849.54,43390393.89,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,148,Chad,TCD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,13228,13228.7,10390.02,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,14180858505,14180858505.022,13473042648.792,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,797586667,797586667.82,716524044.23,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,174,Comoros,COM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,310,310.98,242.39,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10004,10004.83,9223.68,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7992730,7992730.28,7475817.39,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4180196,4180196.96,4027829.11,0
H4,2016,2016,2016,5,0,0,M,152,Chile,CHL,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,36447361,36447361.91,34021545.4,0
